X0,X1,X2,X3,X4,X5,X6,X7
0.3436182895684614,1.7654542402810969,-1.4368152890967174,-1.854096631048292,-0.7693639485851337,-4.115985209778675,-0.837184863259361,-2.403588185822733
-1.763040155362734,0.40498171096095553,-0.239446252025832,-1.8046097299575699,-1.2991355228040269,-1.7323453846837287,0.1810670966350915,-0.3951996338662254
0.324083969394795,-1.2608839543350452,1.1254977109840691,1.7533622204268473,0.771199896075212,1.6909048305279746,-0.5674851766573008,1.5918541039400707
-0.38508228041631654,0.9178619470547761,-0.964521912441465,-0.7647755016947624,0.15505531085262886,-0.618100790111985,-0.5665958998881068,-1.8251540661561767
-0.6769220003059587,2.1221561970126332,-0.8384826053069206,-1.9919857116758781,-1.7341627613339319,-5.17995686736181,1.4230474798676283,-1.5589265472099725
0.6116762888408679,1.0324652605511468,-0.7956785498828643,-1.0383571329702597,-0.7507748050320321,-2.8167568966262535,0.6822688599637559,-1.1611889792672754
1.030999522495951,-1.5193699659540134,0.38431754456757383,1.4163121525489193,0.9678243726977661,2.0704840379486376,-0.3493685691499316,0.009147211583414534
0.9312801191161986,-0.48423407286625136,0.1953166903158935,1.108537511740947,-0.08159977253914685,0.41605925522379794,-0.1107866875721179,0.9709897613939567
-0.8392175232226385,1.2669111491866227,-1.1686448879817046,-2.817221875553018,-1.3649254410247085,-3.8245959044518703,-0.4017556308060476,-2.829606504194049
-0.3092123758512146,-0.7076694656187807,0.08682327411723706,-0.3415742057246368,0.6082218218148344,0.3394347182655715,-0.45123050858756897,-1.2015197461244111
0.33126343140356396,0.44381942814622843,-0.8270030676900608,-1.5718941237911375,-1.832290590551223,-3.1254295391612645,0.5480727006293878,-0.5773538270998962
0.9755451271223592,0.7746340534293368,0.5843037533584339,1.7431560776288206,0.9644699249809738,1.4730342454735685,1.8828168778902823,1.434743553442199
-0.47917423784528995,-0.926930471578083,0.4939506800011414,0.3079765805811162,0.46045446112446053,1.7236143702611293,-0.22269657335124107,1.4799845784187722
-0.18565897666381712,-0.05952535606180008,-0.3192746427734465,-1.0760046492941393,-0.8055280596831631,-1.5110296306101216,-0.04510737738204859,-0.9011704399866387
-1.1063349740060282,-3.2412673400690726,1.7725700116725096,2.5603817901264923,2.858338867241043,6.655367709169969,-1.8928383833875373,1.7158900529604642
-1.1962066240806708,-1.0243876413342898,0.470234894564843,-0.0908515996657144,1.2618219563618513,2.4117806450627155,-1.204932849981508,0.17604640624126217
0.812525822394198,-0.2525681513931603,0.0193016176072191,1.3533699869346143,1.057063567757163,1.6368781746111307,-0.22794858912917948,-0.8278345768692599
1.356240028570823,-1.2477831819648495,0.9482778472425604,1.3720621412700162,-0.12552445149503888,0.8299931348521861,0.6491634499909903,1.0293544002739636
-0.07201012158033385,1.6324113039316352,-0.4600883095532692,-0.3550635631756034,-0.7785817193977129,-2.0986689751769725,1.5289117674263482,-0.7124442722806958
1.0035328978920242,-1.4301413779606327,0.46965176744301773,2.1900740849765175,1.3817797174278277,4.466144525629814,-0.54761383096385,1.7713880260667594
