time,X0,X1,X2,X3,X4,X5,X6,X7
0.0,0.3436182895684614,0.5219415656168976,1.1239548056777842,-0.0844511691257635,0.4560334760539166,0.3818342455890306,0.14265258655978075,0.4751390296171836
0.0,-1.763040155362734,0.29698467323318606,-0.10612912650949824,0.7603310682418947,-0.382357257773283,0.7921719754900407,-0.33957624816563353,1.0503482464888398
0.0,0.324083969394795,0.25049285034587654,0.901164638330614,0.23647878632590316,0.23170996711655018,0.6529695687557688,-0.09645139044504675,-0.008733466555779515
0.0,-0.38508228041631654,0.3464482094969757,1.6727165590005462,-0.4370058501216222,-0.24099219947383124,0.6313310639280734,0.3012410075864125,1.068814864574327
0.0,-0.6769220003059587,-0.6800247215784908,-0.6843198979311454,0.13655802912180062,-0.3540075562276448,-0.5260472304293601,-0.4002891173367767,-0.9064242103656975
0.0,0.6116762888408679,0.23225369716100355,-0.34965170850315125,-0.4266325210477257,-0.09185449758522846,1.018539821437334,-0.42276648946163814,0.3907411304208881
0.0,1.030999522495951,0.29307247329868125,0.27528900426169967,-0.06801622185344533,-0.5822432805688045,0.9041933724472593,0.11503636476022765,1.1297945763482726
0.0,0.9312801191161986,-0.7143514180263678,-0.6276991654121541,-0.010348720470941208,-0.3351964498482463,-1.167331461861148,-0.22162038490634306,-0.8077937693513364
0.0,-0.8392175232226385,1.8657745111447566,2.9401047892995105,-0.4661977128412965,-0.5463375495230021,3.7257302335620457,1.2776847696437437,2.4812056399196045
0.0,-0.3092123758512146,0.4738329209117875,1.0584400534816072,-0.6395364864495459,1.0017437190422416,0.03821805341504131,-1.1315624293543975,1.0538472362910418
0.0,0.33126343140356396,-1.1913034972026486,-1.7158747838834476,0.6259218424346895,-0.0031315168541243797,-2.685766926398884,0.23921934556865332,-1.4758192851864775
0.0,0.9755451271223592,0.6565536086338297,0.695650116545409,0.6178849205366568,-0.41100904191356397,0.6656708433869051,0.7585895230121037,0.4203169154928351
0.0,-0.47917423784528995,-0.9746816702273214,-1.7505185656579862,0.31926312762997666,0.13702416403181394,-2.393036635079843,-1.3666064451394784,-0.3800819109124775
0.0,-0.18565897666381712,0.787084603742452,-0.23107181889745743,0.2501774826340088,-0.044527087787465974,0.8163001943807924,-0.2386901857171086,0.7180964827630694
0.0,-1.1063349740060282,1.158595579007404,1.5332536570624091,0.017803369903811594,-0.041140722314175565,1.9474745630375798,0.07463206878250025,0.01601527712210038
0.0,-1.1962066240806708,-0.8206823183517105,-1.5751611545543285,0.13560342598384809,0.3820605013712775,-0.44627296521868864,-1.012634546664768,-1.0163589846741492
0.0,0.812525822394198,0.9633761292443218,1.0769048813775532,-0.11781603868941508,0.32782546996484263,1.261173555321633,-0.18751352166881138,0.6187218715279599
